route_id,supplier_id,supplier_name,supplier_city,facility_id,facility_name,facility_city,straight_line_km,road_distance_km,estimated_travel_hrs,primary_highway,route_type,flood_risk_score,congestion_risk_score,disruption_probability,is_primary_route,is_emergency_route,is_active
f5d69580-2102-46ea-81e4-2d7d0e263b99,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,66.7,82.1,1.12,NH-48 (Bengaluru-Tumakuru),express_highway,0.15,0.57,0.252,True,False,True
75020006-1e02-4584-adc6-4a277f94a607,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,61.4,79.7,1.08,NH-48 (Bengaluru-Tumakuru),express_highway,0.19,0.5,0.247,True,True,True
10511cd3-5ad2-4671-b2eb-874ea4560416,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,bed2c1aa-514a-41ac-a282-a483af506301,Rainbow Children's Hospital,Bengaluru,67.7,87.2,1.38,NH-48 (Bengaluru-Tumakuru),express_highway,0.25,0.58,0.295,True,True,True
b11b8409-ef54-45a0-8e8c-b26d96bb6093,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,a808bba1-23fa-4a2c-96c5-495ca4360c3f,Victoria Hospital Bengaluru,Bengaluru,64.0,73.7,1.19,NH-48 (Bengaluru-Tumakuru),express_highway,0.26,0.62,0.311,True,True,True
06a0b47b-9069-44bb-a378-404c97b4aa9b,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,Bowring & Lady Curzon Hospital,Bengaluru,60.5,72.2,1.12,NH-48 (Bengaluru-Tumakuru),express_highway,0.28,0.54,0.295,True,True,True
8d59db36-ec8b-4773-b5bb-78beec800eac,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,e37b51fd-2d91-40ea-892d-e5fa0abd7d93,K.R. Hospital Mysuru,Mysuru,130.8,208.3,4.31,SH/District Road (Tumakuru–Mysuru),state_highway,0.16,0.39,0.202,True,True,True
c0f6b9fa-9a09-4049-a5bb-08aede53ac83,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,77292609-8620-483b-a2b9-e7a1c72fd793,District Hospital Mangaluru,Mangaluru,250.3,365.7,10.27,SH/District Road (Tumakuru–Mangaluru),state_highway,0.14,0.16,0.125,True,True,True
d394e9c7-c38f-4616-a326-2f61b2f36bd3,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,Kidwai Memorial Institute of Oncology,Bengaluru,64.5,81.3,1.11,NH-48 (Bengaluru-Tumakuru),express_highway,0.31,0.59,0.322,True,True,True
31e5e84a-4c93-4258-99ef-742f91c73d61,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,820f482b-7d4c-4705-b3e9-eea15ecd8762,Sri Jayadeva Institute of Cardiovascular Sciences,Bengaluru,65.5,81.0,1.45,NH-48 (Bengaluru-Tumakuru),express_highway,0.21,0.52,0.261,True,True,True
031cb2a4-9b94-4eca-9ca6-bfc75d1a0fc5,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,401cb2c4-3d8c-4c79-8693-b66fb8c9f768,National Institute of Mental Health and Neuro Sciences,Bengaluru,62.5,83.6,1.16,NH-48 (Bengaluru-Tumakuru),express_highway,0.11,0.71,0.278,True,True,True
32252c61-794c-4e5b-ae3b-36870b68371a,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,92366c87-92d8-4174-bdac-9d3aedc179b0,St. Martha's Hospital,Bengaluru,69.0,87.1,1.23,NH-48 (Bengaluru-Tumakuru),express_highway,0.19,0.56,0.265,True,True,True
7a7db114-53b2-4854-a14e-f9ec4f65b96f,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,61.2,78.2,1.38,NH-48 (Bengaluru-Tumakuru),express_highway,0.23,0.56,0.281,True,True,True
86889b9a-c5f6-4487-9248-8e312e3d28bf,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,65.6,86.3,1.51,NH-48 (Bengaluru-Tumakuru),express_highway,0.17,0.72,0.305,True,True,True
9e24e260-c313-453a-8716-483bfe9ed2ed,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,bb873a93-3bde-4136-a0f3-0c7b476f70af,Kasturba Medical College Manipal,Mangaluru,250.3,369.0,7.15,SH/District Road (Tumakuru–Mangaluru),state_highway,0.2,0.29,0.188,True,True,True
36fca4ad-5c65-4feb-806b-aeef4d36415a,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,dfb79b7d-fda2-41d6-bdd4-38ec2404c401,Wenlock District Hospital,Mangaluru,251.6,352.1,9.93,SH/District Road (Tumakuru–Mangaluru),state_highway,0.07,0.37,0.16,True,True,True
7275fc8c-93fb-45d1-af99-6c8ea9ed991d,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,e5506a3a-f3b6-42fa-a22d-00cff9e0acad,District Hospital Shivamogga,Shivamogga,179.8,298.2,5.83,SH/District Road (Tumakuru–Shivamogga),state_highway,0.11,0.26,0.143,True,True,True
206e1019-6c55-4cc1-be25-ce20de4cc995,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,fc9a1edb-f1e0-4eb4-af44-f6a3e33ce7b1,District Hospital Davangere,Davanagere,182.1,296.6,6.12,SH/District Road (Tumakuru–Davanagere),state_highway,0.08,0.37,0.164,True,True,True
60a928dd-eae8-479d-b3f5-3ccfba77486e,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,3.5,4.9,0.13,SH/District Road (Tumakuru–Tumakuru),intra_city,0.32,0.25,0.224,True,True,True
bf407ea4-fd19-4880-9193-82b7698d9307,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,64.8,79.4,1.2,NH-48 (Bengaluru-Tumakuru),express_highway,0.34,0.54,0.319,True,True,True
50ebf6a3-b8c3-46e9-b069-859713c103e8,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,69.9,91.0,1.48,NH-48 (Bengaluru-Tumakuru),express_highway,0.09,0.63,0.246,True,True,True
039d079d-4449-4175-90f9-b23770ea3ba6,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,64.1,80.7,1.37,NH-48 (Bengaluru-Tumakuru),express_highway,0.17,0.69,0.296,True,True,True
029924e3-d9eb-42fb-8588-4b6364e7bbf1,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,65.8,83.3,1.2,NH-48 (Bengaluru-Tumakuru),express_highway,0.3,0.62,0.327,True,True,True
80383d93-ca54-4a13-ab3b-605dd87a5d92,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,886a5c01-1a69-44af-bbd8-bfac1c904067,Meenakshi Mission Hospital,Mysuru,127.5,191.0,4.25,SH/District Road (Tumakuru–Mysuru),state_highway,0.22,0.13,0.148,True,True,True
1885e58c-666c-4cea-b999-24342f2f92e9,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,0147e730-a075-4a8a-bd7b-b1b7e82da23d,District Hospital Ballari,Ballari,197.9,288.9,7.52,SH/District Road (Tumakuru–Ballari),state_highway,0.17,0.39,0.206,True,True,True
fd5d727b-5c8d-43fe-b7f4-325096ac9396,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,118.9,184.8,4.24,SH/District Road (Tumakuru–Hassan),state_highway,0.22,0.3,0.199,True,True,True
dc5bd209-c561-465e-abfb-f812a8a7d728,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,3aab1dd4-f79d-4d8d-bb46-cfa3e2513c71,District Hospital Mandya,Mandya,93.9,141.1,3.21,SH/District Road (Tumakuru–Mandya),state_highway,0.26,0.12,0.161,True,True,True
3e10f0ef-24a9-4a5c-b1fe-872a917ed9d1,bb8d1c7c-24e8-444f-874c-01d085ead720,Vedavathi Pharma,Tumakuru,a358466a-5265-40d0-852b-00e114b60fbe,District Hospital Raichur,Raichur,320.8,493.8,10.75,SH/District Road (Tumakuru–Raichur),state_highway,0.28,0.39,0.25,True,True,True
45faab64-c43e-4c73-a4d9-ad49febe574e,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,fc379ba5-711c-44fd-8fd8-92740cbf1b1c,Apollo Hospitals Bangalore,Bengaluru,302.6,378.4,6.48,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.23,0.35,0.233,True,True,True
03531fcc-7b94-42ed-a71d-d7fba5774e09,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,7aff3511-d078-448e-a99d-90bfc23f7d81,Manipal Hospitals Bangalore,Bengaluru,299.9,400.8,5.61,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.11,0.31,0.173,True,True,True
f4cb2c09-ee53-4225-ad29-37fbe2cf1f49,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,6ebb1cd6-4336-4042-a427-21e6d887b651,Sakra World Hospital,Bengaluru,303.1,402.0,5.86,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.26,0.25,0.215,True,True,True
25da17a1-2a82-4a85-bc12-8efd9c6bf64f,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,31a28173-ca6a-4d67-9360-2838c27e34b7,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,294.9,376.7,6.19,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.08,0.35,0.173,True,True,True
f8383f9c-dd8c-4062-9c49-6276d5fac6af,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,304.0,406.9,5.64,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.15,0.13,0.135,True,True,True
c73257a5-55b1-4963-ac9b-56533fcca73a,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,297.7,359.1,5.0,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.25,0.39,0.253,True,True,True
6b032f7d-bbce-4805-b4f7-bb07cfa3fc68,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,290.9,354.4,5.37,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.29,0.17,0.203,True,True,True
bd313472-395d-4236-b400-a10faf5ef85b,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,295.5,396.8,5.94,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.05,0.11,0.089,True,True,True
57e7e43c-f932-41f6-aecc-b228ff836490,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,d5b5ef8f-7f44-4963-bd2b-b0d9257a7e70,Apollo Hospitals Bangalore,Bengaluru,298.3,395.7,5.83,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.28,0.34,0.25,True,True,True
f2b3af25-e4f3-409e-b852-67e15764babc,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,a0c953e6-f4d9-404d-9135-488a257b9e39,Manipal Hospitals Bangalore,Bengaluru,292.1,360.4,5.08,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.33,0.15,0.213,True,True,True
7ad44479-43d0-4942-a422-36f25cc68083,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,301.5,392.8,6.42,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.15,0.22,0.162,True,True,True
e4a7a136-7ee8-4ffa-b381-32a02a13c7f0,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,299.5,396.1,7.14,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.18,0.3,0.198,True,True,True
baa0c21b-d701-4724-8ad5-2a7d3213d28f,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,295.5,386.6,5.24,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.08,0.15,0.113,True,True,True
ddb04426-5dc5-486d-9b5c-97c59020fc6c,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,bed2c1aa-514a-41ac-a282-a483af506301,Rainbow Children's Hospital,Bengaluru,299.6,402.9,6.83,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.07,0.39,0.181,True,True,True
bc156385-23b3-47e3-a2af-4e7d94f5d337,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,a808bba1-23fa-4a2c-96c5-495ca4360c3f,Victoria Hospital Bengaluru,Bengaluru,296.7,394.2,5.79,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.22,0.38,0.238,True,True,True
764fc5d1-52c9-4da1-8ee6-0c47781ae67d,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,Bowring & Lady Curzon Hospital,Bengaluru,292.6,374.8,5.5,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.3,0.3,0.246,True,True,True
83be996f-f8ac-46e5-ba99-249a2316c881,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,e37b51fd-2d91-40ea-892d-e5fa0abd7d93,K.R. Hospital Mysuru,Mysuru,206.1,257.8,4.11,NH-275 (Mysuru-Mangaluru via Madikeri),express_highway,0.2,0.26,0.194,True,True,True
6f5f91fa-2061-450a-8163-b721ca720f17,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,e75c24ce-ea39-4952-8e06-5f2f0f0b6f04,District Hospital Hubballi,Hubballi,274.9,405.9,9.23,SH/District Road (Mangaluru–Hubballi),state_highway,0.29,0.22,0.218,True,True,True
8d22c045-1047-4693-b59d-973076d7d8a7,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,77292609-8620-483b-a2b9-e7a1c72fd793,District Hospital Mangaluru,Mangaluru,1.9,2.5,0.06,SH/District Road (Mangaluru–Mangaluru),intra_city,0.12,0.34,0.186,True,True,True
5002e5a9-2386-44d3-ad75-d2daa0701298,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,Kidwai Memorial Institute of Oncology,Bengaluru,297.0,368.3,6.08,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.29,0.11,0.185,True,True,True
ff83c712-775a-4f47-a38c-c923680cda4c,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,820f482b-7d4c-4705-b3e9-eea15ecd8762,Sri Jayadeva Institute of Cardiovascular Sciences,Bengaluru,296.7,351.5,4.91,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.22,0.33,0.223,True,True,True
abfe6d00-7ef7-409a-9790-eee59844b2fd,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,401cb2c4-3d8c-4c79-8693-b66fb8c9f768,National Institute of Mental Health and Neuro Sciences,Bengaluru,295.8,389.7,5.28,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.07,0.34,0.166,True,True,True
96c2a20c-fc2f-4490-8c2f-d6bb669d0a82,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,92366c87-92d8-4174-bdac-9d3aedc179b0,St. Martha's Hospital,Bengaluru,298.2,385.2,6.51,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.33,0.22,0.234,True,True,True
a8ef3385-62bc-4945-b617-98d4b25b385a,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,295.0,391.6,5.84,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.21,0.15,0.165,True,True,True
2a780309-9b96-4a5e-b163-8c9f515ac8ed,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,2c10669e-877f-49df-988b-6f88cea0c8db,SDM College of Medical Sciences,Dharwad,285.1,476.2,10.32,SH/District Road (Mangaluru–Dharwad),state_highway,0.05,0.11,0.089,True,True,True
8c26f5f6-7f83-457a-9929-9da65c129ceb,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,295.7,386.0,6.63,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.23,0.3,0.218,True,True,True
8ffa3f29-319c-4278-8734-2315c1b082be,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,57229351-d8e3-4fab-951c-dc8c980d72c0,District Hospital Belagavi,Belagavi,325.5,471.3,10.16,SH/District Road (Mangaluru–Belagavi),state_highway,0.12,0.38,0.198,True,True,True
4b3b2e9e-d98f-4023-8501-a5e91a30c9c0,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,bb873a93-3bde-4136-a0f3-0c7b476f70af,Kasturba Medical College Manipal,Mangaluru,4.9,7.5,0.17,SH/District Road (Mangaluru–Mangaluru),intra_city,0.34,0.22,0.238,True,True,True
eb15b08e-403d-4730-80f1-7343b082f865,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,dfb79b7d-fda2-41d6-bdd4-38ec2404c401,Wenlock District Hospital,Mangaluru,2.6,4.0,0.07,SH/District Road (Mangaluru–Mangaluru),intra_city,0.1,0.27,0.157,True,True,True
72bd7f9b-26d6-43b3-8d1e-326b8af2a057,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,e5506a3a-f3b6-42fa-a22d-00cff9e0acad,District Hospital Shivamogga,Shivamogga,137.8,191.2,4.04,SH/District Road (Mangaluru–Shivamogga),state_highway,0.16,0.39,0.217,True,True,True
64ddf131-69f9-4840-b20f-690255e6e64f,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,fc9a1edb-f1e0-4eb4-af44-f6a3e33ce7b1,District Hospital Davangere,Davanagere,201.4,301.2,7.98,SH/District Road (Mangaluru–Davanagere),state_highway,0.3,0.35,0.261,True,True,True
5ec4b175-1fa3-4fe2-bce5-1e08c5c89b60,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,247.6,394.6,7.9,SH/District Road (Mangaluru–Tumakuru),state_highway,0.13,0.29,0.175,True,True,True
0d218899-3fb3-4220-bd67-4b46db49a492,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,297.0,343.9,5.83,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.33,0.32,0.264,True,True,True
8ca46fc2-c7c7-432a-88af-8269ebb21528,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,301.7,360.9,6.31,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.33,0.13,0.207,True,True,True
5156c72e-4541-4a21-b0a5-51b9f457e75c,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,296.0,355.6,6.06,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.05,0.19,0.113,True,True,True
de183979-75d3-4449-b512-c574ff12960e,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,298.4,401.3,6.49,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.2,0.32,0.212,True,True,True
4520c7be-9b31-40d9-8cec-2dcbfc25bc75,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,886a5c01-1a69-44af-bbd8-bfac1c904067,Meenakshi Mission Hospital,Mysuru,211.5,266.5,3.81,NH-275 (Mysuru-Mangaluru via Madikeri),express_highway,0.25,0.28,0.22,True,True,True
253a18f6-a240-429e-8a18-45be015a4fcd,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,135.4,220.6,4.48,SH/District Road (Mangaluru–Hassan),state_highway,0.29,0.14,0.194,True,True,True
af4f35e1-8140-4279-99c1-225d1680930f,2d818dfc-fac5-442d-9d82-8daccdc8ef6d,Penna Medical Supplies,Mangaluru,3aab1dd4-f79d-4d8d-bb46-cfa3e2513c71,District Hospital Mandya,Mandya,225.3,357.5,7.19,SH/District Road (Mangaluru–Mandya),state_highway,0.14,0.36,0.2,True,True,True
cb9c40c7-3c1c-4cba-b533-5e62dfd85853,c903e7d2-db13-4992-a4e8-6a76b11cb4d7,Shimsha Medicals,Shivamogga,fc379ba5-711c-44fd-8fd8-92740cbf1b1c,Apollo Hospitals Bangalore,Bengaluru,252.2,333.8,5.57,NH-75 (Bengaluru-Shivamogga),express_highway,0.17,0.21,0.143,True,True,True
5592a8ed-7162-4b2e-922d-807813a933f1,c903e7d2-db13-4992-a4e8-6a76b11cb4d7,Shimsha Medicals,Shivamogga,7aff3511-d078-448e-a99d-90bfc23f7d81,Manipal Hospitals Bangalore,Bengaluru,250.7,333.4,5.2,NH-75 (Bengaluru-Shivamogga),express_highway,0.26,0.34,0.218,True,True,True
e2d55760-3618-4c08-aace-45cd6800c181,c903e7d2-db13-4992-a4e8-6a76b11cb4d7,Shimsha Medicals,Shivamogga,6ebb1cd6-4336-4042-a427-21e6d887b651,Sakra World Hospital,Bengaluru,253.5,323.4,4.38,NH-75 (Bengaluru-Shivamogga),express_highway,0.29,0.22,0.194,True,True,True
51664ef6-fb43-4082-ae07-d484105c4be4,c903e7d2-db13-4992-a4e8-6a76b11cb4d7,Shimsha Medicals,Shivamogga,31a28173-ca6a-4d67-9360-2838c27e34b7,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,244.0,327.0,4.99,NH-75 (Bengaluru-Shivamogga),express_highway,0.06,0.18,0.09,True,True,True
2f0569de-9816-4b43-bfaa-efd2b9124e7d,c903e7d2-db13-4992-a4e8-6a76b11cb4d7,Shimsha Medicals,Shivamogga,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,250.7,319.4,5.49,NH-75 (Bengaluru-Shivamogga),express_highway,0.23,0.21,0.167,True,True,True
9daa28f5-fa88-44a5-9d1c-4d551b28aad1,c903e7d2-db13-4992-a4e8-6a76b11cb4d7,Shimsha Medicals,Shivamogga,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,248.4,312.2,5.67,NH-75 (Bengaluru-Shivamogga),express_highway,0.3,0.21,0.195,True,True,True
545111e9-882e-472b-81f8-5db48f31bedd,c903e7d2-db13-4992-a4e8-6a76b11cb4d7,Shimsha Medicals,Shivamogga,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,240.3,283.0,4.44,NH-75 (Bengaluru-Shivamogga),express_highway,0.2,0.29,0.179,True,True,True
491fa868-aeec-47bb-981f-c56fe0f157eb,c903e7d2-db13-4992-a4e8-6a76b11cb4d7,Shimsha Medicals,Shivamogga,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,244.3,306.5,5.49,NH-75 (Bengaluru-Shivamogga),express_highway,0.31,0.24,0.208,True,True,True
cac1efbe-565c-45b7-8f9e-e10361e71e18,c903e7d2-db13-4992-a4e8-6a76b11cb4d7,Shimsha Medicals,Shivamogga,d5b5ef8f-7f44-4963-bd2b-b0d9257a7e70,Apollo Hospitals Bangalore,Bengaluru,251.7,293.3,4.16,NH-75 (Bengaluru-Shivamogga),express_highway,0.25,0.29,0.199,True,True,True
c4e85c24-da33-41ff-9104-8f7d1bd8a738,c903e7d2-db13-4992-a4e8-6a76b11cb4d7,Shimsha Medicals,Shivamogga,a0c953e6-f4d9-404d-9135-488a257b9e39,Manipal Hospitals Bangalore,Bengaluru,244.5,302.0,4.78,NH-75 (Bengaluru-Shivamogga),express_highway,0.21,0.12,0.132,True,True,True
f24229d2-d85a-4d01-8390-8fdc5630cfc9,c903e7d2-db13-4992-a4e8-6a76b11cb4d7,Shimsha Medicals,Shivamogga,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,250.7,303.3,4.06,NH-75 (Bengaluru-Shivamogga),express_highway,0.25,0.23,0.181,True,True,True
c7aaf3e8-e2e4-4c94-95c3-839164ac1f2e,c903e7d2-db13-4992-a4e8-6a76b11cb4d7,Shimsha Medicals,Shivamogga,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,247.6,295.8,4.23,NH-75 (Bengaluru-Shivamogga),express_highway,0.13,0.15,0.109,True,True,True
